imdbID,Title,Year,Rating,WatchedDate,Tags,Review
tt0327056,Mystic River,2003,4.5,2021-05-28,Great,"Rating: 9.4
Overall, a Great to Incredible movie that is one of the best presentations on the effects loss and trauma can have on people as the leads try to come to terms with what they have experienced, all symbolized in an very well carried out murder mystery."
tt0345950,The Spongebob Squarepants Movie,2004,5.0,2021-05-28,Brilliant,"Rating: 9.9
The embodiment and magnum opus of Spongebob Squarepants that has some of the happiest and saddest moments (You know the scene) witnessed during my childhood."
tt0470752,Ex Machina,2014,4.0,2021-05-30,Very Good,"Rating: 8.7
Overall, a film that is very visually pleasing (an artsy movie that actually pulls it off very nicely) and well made that makes society question AI and how cognizant we should make Automata (definitely one of the better portrayals of this phenomenon), even if the film blows it more out of proportion/exaggerates the extent/ideas behind it."
tt0167404,The Sixth Sense,1999,4.0,2021-05-30,Good,"Rating: 8.3
Overall, a pretty good movie (especially for horror) that has a lot of bright moments (like Haley Joel Osment) that put me on the edge of my seat and make the movie a horror classic (putting M.Night on the map), even though it falters a lot in terms of the plot holes and lackluster moments."
tt0780536,In Bruges,2008,4.0,2021-06-03,Very Good,"Rating: 8.9
Overall, a surprisingly very good to great comedy that mixes serious elements of purpose and grief very well with politically incorrect, hilarious dialogue as it goes through the lives of the two leads trying to come to terms with the actions of their past."
tt0111161,The Shawshank Redemption,1994,5.0,2021-06-05,Brilliant,"Rating: 9.7
Overall, an incredibly beautiful story on the effects prison has on men (especially innocent men) as they have to come to terms with their lives as they are stripped away from their freedom and have to continue to find hope even though the system keeps on trying to strip it away from them (something that makes you care for the subjects and makes you cheer and cry for them); moreover, the film is 1/3 of the trio of 1994 that is the embodiment of cinema before that year (given by the story telling and feel of the movie being from the 50s-60s)."
tt0068646,The Godfather,1972,5.0,2021-06-10,Incredible,"Rating: 9.6
Overall, and Incredible Movie that stands up to being 'One of the best movies ever made' as it is the definition of subtly and symbolism (helping drive the story forward and influencing the characters decisions/emotions) in a movie as Coppola delivers a magnum opus not only in his career but for the whole film industry (something that others have tried to learn from)."
tt0071562,The Godfather Part II,1974,4.5,2021-06-11,Great,"Rating: 9.4
Overall, a Great to Incredible Movie that stands up to being 'One of the best sequels ever made' as it is another definition of symbolism and visual queues (helping drive the story forward and influencing the characters decisions/emotions, especially Michael's eyes looking into characters) in a movie as Coppola offers a continuation of a story rather than a sequel."
tt0099674,The Godfather Part III,1990,2.0,2021-06-11,Bad,"Rating: 5.0
Overall, a bad movie that is a clear cash grab by using the Godfather name as it is a simple/dull movie that is horribly cut and contains many amateur elements, and while a third movie did need to be made it was clear that it was too late as the way this movie was presented makes it so distant from the previous two (making the audience start to see the downfall in Francis Ford Coppola's abilities)."
tt0947798,Black Swan,2010,4.5,2021-06-21,Great,"Rating: 9.1
Overall, a great movie that is both a simple, yet complex modern retelling of Swan Lake that looks into the obsession of an artist and how far one will go to pollute their innocence to become the best, even though it was told in a very simple, direct way."
tt0964517,The Fighter,2010,4.0,2021-06-21,Very Good,"Rating: 8.5
Overall, a good movie that is a fun watch that is driven by its performances but is held back a lot by it being a very simple retelling of what actually happened (even if some of the events were exaggerated)."
tt0086250,Scarface,1983,3.5,2021-07-01,Pretty Good,"Rating: 7.6
Overall, a decent, fun watch with very iconic moments that is an embodiment of the 80s, but overall a very overrated movie that is not that well carried out as people make it to be (a true valley in its rags to riches story)."
tt6644200,A Quiet Place,2018,4.0,2021-07-03,Very Good,"Rating: 8.5
Overall, a well made horror film on the apocalypse trope that is a fun watch that keeps you on your seat, leaving you with wanting more by the time its over."
tt0196229,Zoolander,2001,3.0,2022-12-19,Decent,"REDUX (12/19/2022)
Rating: 7.3
Bumping up a few points for how quotable the jokes are and how dumb it really is.

ORIGINAL (07/03/2021)
Rating: 7.1
Decent Direction, Pretty Funny acting (Though very stupid), Decent story, Pretty Funny movie (Even though its so dumb why its funny), Runtime was short but every minute was used effectively (nothing needed to be added/cut). Overall, a pretty funny movie overall even though it was incredibly stupid."
tt0816692,Interstellar,2014,4.5,2021-07-05,Great,"Rating: 9.1
Overall, a movie with brilliant moments and brilliant aspects that is dragged down by its extremely long runtime and slow pace; despite all of this, the movie was great as it explores the relationship between family and profession against the backdrop of a space exploration epic in one of Nolan's finest moments (even though he may falter at times)."
tt1024648,Argo,2012,4.5,2021-07-11,Great,"Rating: 9.0
Overall, a Very Good to Great Movie that details a fictional portrayed of the Canadian Caper operation and the rescuing of the Iranian Hostages, with the fabrication from the real story being one of main detractors from how good the movie is (especially cause it said it was 'based on a true story')."
tt0110912,Pulp Fiction,1994,4.5,2021-07-11,Great,"Rating: 9.3
Overall, a great movie that was a real trendsetter for movies to come after with this Tarantino-esque dialogue, action, violence, and storytelling, but it a bit overrated considering it was a major reason for better movies to come after."
tt0137523,Fight Club,1999,4.0,2021-07-19,Good,"Rating: 8.1
Overall, a Pretty Good to Good movie that was very entertaining to watch the narrator devolve from a consumer lifestyle to a point where he loses himself in a modern day retelling of 'Catcher in the Rye' (Which is kinda a reason for why I did not like parts of the movie cause it was extremely annoying)."
tt8332922,A Quiet Place Part II,2020,4.0,2021-07-22,Very Good,"Rating: 8.6
Overall, a movie that is more of a direct continuation of the first as it uses a larger budget to make a better movie that is scarier, better executed, and a better watch overall (something I hope the spin-off builds on)."
tt1125849,The Wrestler,2008,4.5,2021-07-24,Great,"Rating: 9.3
Overall, a Great to Incredible movie that shows the loneliness of clinging to the past and the eventual hole you can never get out of as we view the life of the Ram trying to come to terms with his life despite the best parts of his wrestling career being behind him (though the third act out of 4 was not as well executed as I would have liked it to be)."
tt0113627,Leaving Las Vegas,1995,1.5,2021-07-25,Bad,"Rating: 4.9
Overall, a bad movie as its only saving grace is to see the performance that won Nic Cage an Oscar (In the most Nic Cage way he could do it) and nothing else because the entire movie would have been awful if it was not for him as this low budget film really could not have been saved by the material (which was not that great to begin with)."
tt0117705,Space Jam,1996,3.0,2021-07-28,Decent,"Rating: 7.2
Overall, a decent, fun watch that was geared mostly for kids as it was good to see how two icons (MJ in the NBA and Bugs Bunny in Looney Tunes) were able to come together to give off a lot of iconic moments with the battle with the monstars as the movie does not try to take itself too seriously."
tt1010048,Slumdog Millionaire,2008,4.5,2021-08-01,Great,"Rating: 9.4
Overall, a Great to Incredible Movie that shows some of the dangerous and true natures of India while highlighting some of its beauty as Danny Boyle pulls off an incredible rendition of 'Indian Forrest Gump' by loosely basing a story from the source material to show a bollywood rendition of the 'rags to riches' trope in what is an incredible watch."
tt0175880,Magnolia,1999,3.5,2021-08-09,Pretty Good,"Rating: 7.9
Overall, a Pretty Good movie that has a lot of great moments and shows how the different characters lives intersect as they deal with their past trauma, but it falters from its inconsistent pace, terrible use of runtime (Given that it is extremely long and still does not manage to tie up loose ends), and very questionable ending (Something I see a lot from PTA)."
tt0091042,Ferris Bueller's Day Off,1986,4.0,2021-08-16,Good,"Rating: 8.0
Overall, a Pretty Good movie that contains a lot of iconic moments and is a fun watch as we see the protagonist try to live some of his last moments of youth before growing up, but the movie is still pretty shallow with its content as it reeks of the 80s (especially with its subjects and meta storytelling)."
tt0097351,Field of Dreams,1989,3.5,2021-08-16,Pretty Good,"Rating: 7.8
Overall, a Decent to Pretty Good movie that makes you root for the characters and gets very emotional at times as you go through a baseball themed adventure but is very overrated as the film does not use its runtime effectively and stems away from the subject/purpose of the movie."
tt6334354,The Suicide Squad,2021,4.0,2021-08-24,Very Good,"Rating: 8.7
Overall, a very fun watch that makes me have confidence in the direction DC is going with their movies as this film has creative story telling, great characters, and great action sequences, even though it was very formulaic and a very similar/close-copy to Guardians of the Galaxy (which makes sense given its from James Gunn)."
tt0375063,Sideways,2004,4.5,2021-08-27,Great,"Rating: 9.1
Overall, a great movie that starts off very rough (a true slow burn), but it is an excellent portrayal of finding one's self as they deal with personal struggles as we get a snapshot of a friendship exploring wine country looking for love, something that could have really been polished if the exposition was a bit tighter (making the movie possibly a 9.4-9.5)."
tt0077651,Halloween,1978,4.0,2021-10-21,Good,"Rating: 8.1
Overall, a fun, iconic horror movie that made the most that it could from its very low budget by creating iconic moments and characters, even though it suffers from a poorly constructed plot structure that spends the first hour in dragging, exposition moments."
tt0289043,28 Days Later,2002,4.0,2021-10-27,Good,"Rating: 8.0
Overall, a fun watch for a horror movie that makes you care more about the actual plot than the horror elements, even though the movie badly reeks of the early 00s."
tt1160419,Dune,2021,4.0,2021-10-31,Good,"Rating: 8.0
Overall, a movie with great visuals and the presentations of a great space epic that acts as more of a prologue and beginning of a story than a full movie, though it does suffer from bad storytelling that makes the movie hard to follow; hopefully, this means that this part one sets up part two to be a better movie."
tt0054215,Psycho,1960,4.5,2021-11-08,Great,"Rating: 9.1
Overall, a classic in the horror genre that lives up to the name as many iconic elements of the movie make Psycho a must watch for the slasher genre (especially considering how ahead of its time it was), even though it does have a good amount of filler elements."
tt0120586,American History X,1998,4.0,2021-11-09,Very Good,"Rating: 8.6
Overall, a good watch to show the importance influence can have on corrupting the mind as we go through the story of Derek Vinyard (through an incredible and powerful performance from Edward Norton) to see how America is a nation filled with flaws and it is up to us to learn from and overcome these flaws (even though some may not be ready to do so), even though the movie may be meta and simple and representation in this message."
tt0097165,Dead Poets Society,1989,4.0,2021-11-10,Very Good,"Rating: 8.5
Overall, a coming of age drama that is a bit generic but is carried by Robin Williams' performance and iconic lines as you root for the characters in the end, even though the movie ends very abruptly."
tt0169547,American Beauty,1999,5.0,2021-11-17,Incredible,"Rating: 9.5
Overall, an Incredible Movie that used the setting of a dying Suburban America to show the true beauty of America and finding self purpose when it may be too late, something that is effectively carried out in a career defining performance from Kevin Spacey and an Incredible Screenplay filled with many symbols."
tt0109830,Forrest Gump,1994,5.0,2021-11-22,Incredible,"Rating: 9.6
Overall, an incredible movie that is one of the most fun watches anyone can ever have as the audience goes through the incredible adventure of Forrest Gump's life to see how much someone can do despite having so little (A true testament of the importance love and heart can have as a driving factor)."
tt0099685,Goodfellas,1990,4.5,2021-11-23,Great,"Rating: 9.3
Overall, a Great movie that is incredible for the first 3/4 as you get to see Martin Scorsese work in his natural element to create one of the mob movies that defined him as you go through the life of Henry Hill and his rise in crime, though the final 1/4 of the movie felt dragging and underdeveloped (leaving the audience not as satisfied as they were throughout the film earlier)."
tt0106677,Dazed and Confused,1993,3.0,2021-11-24,Decent,"Rating: 7.3
Overall, a decent to pretty good movie that showcases the youth of the 70s in the movie that put Matthew McConaughey on the map, even though it may be a bit overrated and boring at many points."
tt11214590,House of Gucci,2021,1.5,2021-11-30,Bad,"Rating: 4.6
Overall, a very poorly executed movie that cannot be saved by performances from Lady Gaga and Adam Driver as the direction, screenplay, tone, and terrible acting make this movie extremely hard to watch and a mess overall."
tt0467406,Juno,2007,3.5,2021-12-01,Pretty Good,"Rating: 7.5
Overall, a decent to pretty good movie that was a generic coming-of-age story that was masked with the backdrop of the teenage pregnancy and annoying, angsty moments."
tt10872600,Spider-Man: No Way Home,2021,4.5,2021-12-23,Great,"Rating: 9.3
Overall, a defining comic-book movie that is filled with action, humor, and sadness as we get to see some familiar faces get second chances and get the closure they never got with both their characters and their careers."
tt0099785,Home Alone,1990,4.0,2021-12-25,Very Good,"Rating: 8.9
Overall, one of the best christmas movies ever made as we get to see the iconic elements carried out by Culkin and the wet bandits as they navigate through the different traps and high jinks, and I would rate this movie higher but I personally prefer the sequel more due to personal reasons."
tt3581652,West Side Story,2021,4.5,2021-12-25,Great,"Rating: 9.1
Overall, a great remake of the original as we get to hear and see new faces, and old, carry out iconic characters and numbers as this new rendition pays homage to the original in may ways while also holding its own as it brings back the flair and numbers that make West Side Story one of the most well-known musicals of all time."
tt0038650,It's a Wonderful Life,1946,4.0,2021-12-30,Very Good,"Rating: 8.5
Overall, a good watch that stands the test of time as we get to see George Bailey find out the true importance of life and how valuable it really is in this Christmas classic, even though it falters in its plot structure taking away from its best elements."
tt0396269,Wedding Crashers,2005,3.5,2021-12-31,Pretty Good,"Rating: 7.7
Overall, a fun movie to watch that is filled with many memorable quotes and good laughs, but what holds the movie back is it reeking of the 00s Rom-Com archetype with its predictable story and constant cliches, so it would probably be a fun movie to watch in the background or picking it up in the middle on TV."
tt10366460,CODA,2021,4.0,2021-01-01,Very Good,"Rating: 8.5
Overall, a good movie that is carried by the strong performances of the entire cast as we get to see a rare insight into deaf culture, though the movie is held back by it playing way too much to the coming-of-age genre through its cliches and predictable plot."
tt8721424,"Tick, Tick... Boom!",2021,4.0,2022-01-06,Very Good,"Rating: 8.6
Overall, a movie carried by Andrew Garfield as he transforms himself into Jonathan Larson as he tells the story of building a legacy and to keep on going (even if you never get to see your success), though it held back by some of its numbers, limited acting/direction, and very bad CGI."
tt11286314,Don't Look Up,2021,3.5,2022-01-06,Pretty Good,"Rating: 7.8
Overall, it is great to see Adam McKay play more to his roots at not taking himself too seriously as he creates a funny comedy that has some real highlights, though he still has a big mess on his hands from a pretty poorly structured plot and forced political message that is not told well."
tt11271038,Licorice Pizza,2021,4.5,2022-01-11,Great,"Rating: 9.2
Overall, a great movie and a very fun watch as we get to see these young characters grow through the different adventures they go on as PT Anderson delivers a great hangout movie that shows why he is one of the most respected filmmakers in the business by getting the most out of his script and elevating very new actors."
tt7888964,Nobody,2021,3.0,2022-03-01,Decent,"Rating: 7.3
Overall, a decent watch that was filled with action, though it entirely feels like a John Wick copy (which makes sense given who made the movie)."
tt12789558,Belfast,2021,3.5,2022-03-01,Pretty Good,"Rating: 7.8
Overall, a pretty good movie that is filled with many highlights in direction and acting but feels pretty boring as the plot is very minimal and has nothing memorable to go off of."
tt1877830,The Batman,2022,4.0,2022-03-12,Good,"Rating: 8.1
Overall, a movie that has the potential to set up a good new Batman film series but suffers from a lot of flaws in its first encounter; it will be interesting to see where we are taken next as we follow this new, darker version of Batman."
tt7740496,Nightmare Alley,2021,4.0,2022-03-15,Very Good,"Rating: 8.7
Overall, Good to Very Good movie that is visually appealing as we go through the mystery of the characters that was a fun and captivating watch, though it is a bit surface level in both its formulaic plot structure and story leaving us wanting more as it feels like nothing really happens."
tt1245492,This is the End,2013,4.5,2022-03-16,Great,"Rating: 9.2
Overall, an incredibly funny movie that is a masterclass in improv from some of the most prominent comedic actors of the early 2010s as we got to see how well they work with each other to make a very disastrous, fun scenario."
tt9620288,King Richard,2021,4.0,2022-03-21,Very Good,"Rating: 8.6
Overall, a movie that is fueled by the best performance that Will Smith has ever given as he transforms himself into a compassionate father that wants his daughters to succeed, though it does falter from its feel-good tone and its revisionist history given that it is told from the Williams' family perspective (though it gets a lot of small details right which I do applaud)."
tt2382320,No Time to Die,2021,4.0,2022-03-25,Good,"Rating: 8.4
Overall, a nice conclusion to Daniel Craig as James Bond as we get to see him close out the character on his own terms in a very action packed, emotional manner, but the movie does not really compete with his other movies like Skyfall and Casino Royale due to the subpar screenplay/story and questionable performances from Rami Malek and some of the minor characters."
tt14039582,Drive My Car,2021,4.0,2022-03-27,Very Good,"Rating: 8.8
Overall, a very well made and written movie that looks at the effects of holding on to trauma and the importance of letting go as we see all the characters be parts of a well oiled machine, but where the movie really fails with its extremely long runtime and mismanaged plot structure as it really feels like the movie is dragging a lot (something the viewer has to get past to see the hidden beauty)."
tt10293406,The Power of the Dog,2021,4.0,2022-04-06,Very Good,"Rating: 8.6
Overall, a movie that is very artistic in its use of subtly and production design as we follow a cowboy come to terms with his own identity, but even though the movie is well made, it falters from relying too much on subtly and ultimately leaves the audience with more questions in the end."
tt0071315,Chinatown,1974,4.5,2022-04-11,Great,"Rating: 9.2
Overall, a classic that still holds up very well as a very well written story mixed with some of the best talent of the time makes the movie a film noir that is very similar to the time in its presentation but very different in how it lays the plot together and how things finish off (though it does falter a bit in its plot structure and pacing of different elements)."
tt0110413,Léon: The Professional,1994,2.5,2022-04-19,Pretty Bad,"Rating: 6.8
Overall, an action movie with a lot of action sequences that were carried out nicely and had good moments, but lacks a well structured plot and screenplay that could not save the themes and relationships they were trying to portray."
tt0033467,Citizen Kane,1941,4.5,2022-04-27,Great,"Rating: 9.4
Overall, A revolutionary film that still holds up since it premiered as it incorporated many groundbreaking elements that are used by films to come as Orson Welles defines a new generation of filmmaking, even though it did run very fast to the point were it was hard to pay attention to what was going on."
tt0181875,Almost Famous,2000,4.0,2022-04-29,Very Good,"Rating: 8.6
Overall, a well written movie that was a fun watch with some good performances but plays a little too safe and kinda falls apart towards the end."
tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,5.0,2022-05-11,Incredible,"Rating: 9.5
Overall, An incredible story with the technical achievements that really make this movie a must watch and a favorite of mine as it helps bridge the prequels with the original trilogy, even though it does reek of the bad dialogue and direction that the rest of the prequels suffer from."
tt9419884,Doctor Strange in the Multiverse of Madness,2022,3.0,2022-05-23,Decent,"Rating: 7.0
Overall, a highly anticipated Marvel movie that plays too strongly to its predecessors as it is very formulaic in the MCU boilerplate and has pretty poor writing overall, but has some highlights when it comes to acting, direction, visuals, and new stylistic choices that make it a bit different from other MCU movies (even though by not a lot)."
tt11138512,The Northman,2022,4.0,2022-05-24,Very Good,"Rating: 8.6
Overall, a epic that is a good watch filled with many good performances, great cinematography, and well carried out action scenes, but is still simplistic given the plot and how cliche/predictable it got at times."
tt0076666,Saturday Night Fever,1977,3.0,2022-05-30,Decent,"Rating: 7.1
Overall, a movie with highlights in John Travolta's performance, soundtrack, and dancing sequences, but really has some misses in other aspects as it misses the mark in terms of its writing and other performances."
tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,4.5,2022-05-30,Great,"Rating: 9.3
Overall, a great introduction into the Lord of the Rings Trilogy as the execution and different parts are well done to start this epic story off as the audience is left wanting more from the characters and the story as they transition into the next part."
tt0092099,Top Gun,1986,3.5,2022-06-03,Pretty Good,"Rating: 7.6
Overall, an iconic movie that is a fun watch but really does reek of the 80s with its writing and acting as the audience has to get past the pretty simple plot to see the moments that make Top Gun a famous movie for its time."
tt1745960,Top Gun: Maverick,2022,4.5,2022-06-04,Great,"Rating: 9.2
Overall, a great action movie that is far better than the original as it builds off of the first movie very well through its well executed action/fighter pilot scenes and improved personal scenes, making this legacy sequel a must watch to relive old memories created from the original movie."
tt5108870,Morbius,2022,0.0,2022-06-07,Terrible,"Rating: 1.0
Overall, one of the worst movies ever created with how much money was put into this and the output they got as there is not a single good thing to say about this movie (and I really hope nobody has to go through the struggle of having to see it, even for the meme)."
tt0076759,Star Wars: Episode IV – A New Hope,1977,5.0,2022-06-12,Incredible,"Rating: 9.5
Overall, an important movie to watch in what created one of the most iconic franchises in the world and helped jump-start a story that is beloved by many through its technical achieves and story-writing, even though the direction is a bit lacking."
tt0061722,The Graduate,1967,4.0,2022-06-14,Very Good,"Rating: 8.6
Overall, a movie that is a very good watch and has things to watch for (like direction and acting) as we get to see Dustin Hoffman enter the Hollywood scene with a very comedic movie that is groundbreaking in the rom-com genre, but the film suffers from a very imbalanced plot structure as it favors the Mrs.Robinson relationship a lot more than it should."
tt1636826,Project X,2012,2.0,2022-06-17,Bad,"Rating: 5.3
Overall, an impactful movie for its time that is shot very well but is so poorly written that it is really hard to watch at times, and the movie is a copy of Superbad and it really shows."
tt0120815,Saving Private Ryan,1998,5.0,2022-06-28,Incredible,"Rating: 9.5
Overall, and incredible movie that is a must watch to see the effects trauma has on soldiers of war who want to get out but cannot due to the duty they have to serve to their country."
tt2084970,The Imitation Game,2014,4.0,2022-06-28,Very Good,"Rating: 8.5
Overall, a good movie that presents an important story in history (Alan Turing) and is carried by an incredible performance from Benedict Cumberbatch, but is pretty simplistic in execution and drags a bit towards the end."
tt0073195,Jaws,1975,4.0,2022-06-28,Good,"Rating: 8.1
Overall, a groundbreaking film for its technical achievements and different elements, but is pretty simplistic in terms of writing and plot-based elements."
tt0167261,The Lord of the Rings: The Two Towers,2002,4.0,2022-06-28,Very Good,"Rating: 8.6
Overall, a movie that is more about building the story in the trilogy rather than being experienced on its own with it more concerned about transitioning to the next part to see how the trilogy concludes (which makes it not hit the mark as well as the previous one)."
tt6343314,Creed II,2018,3.5,2022-07-03,Pretty Good,"Rating: 7.8
Overall, a movie that is a good conclusion to Rocky's story line and has really good moments when it comes to his and the legacy characters, but is really held back by the Creed core in terms of the depth they can really go."
tt1723121,We're the Millers,2013,3.5,2022-07-03,Pretty Good,"Rating: 7.7
Overall, a funny movie with good performances that is a fun watch that is not very serious, though the flawed characters growing from their journey is a nice touch."
tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,5.0,2022-07-03,Brilliant,"Rating: 9.7
Overall, a brilliant movie that really builds on where the last movie left off and improves on it in so many ways to make it a very memorable film that is not only the best in the series but in film history as we see a more mature Star Wars in the characters that take part in it."
tt0367594,Charlie and the Chocolate Factory,2005,4.0,2022-07-04,Good,"Rating: 8.4
Overall, a good movie that is well made and driven by its Director and lead actor (Johnny Depp) as it is fun to see us go into the world of Charlie and the Chocolate Factory, but it suffers from a mismanaged plot structure to the point where the final 30 minutes really feels like a chore to go through."
tt6264654,Free Guy,2021,3.0,2022-07-05,Decent,"Rating: 7.3
Overall, a fun watch that plays into the tech/gamer world pretty well, but falters from a simplistic delivery and a safe ending."
tt5113044,Minions: The Rise of Gru,2022,2.5,2022-07-07,Pretty Bad,"Rating: 6.1
Overall, its just a kids movie with adorable moments, but not that serious of a movie (even though the social media marketing has made it an importance to go see this movie (which I do love))."
tt3704428,Elvis,2022,3.0,2022-07-07,Decent,"Rating: 7.3
Overall, a movie that is carried by the performance of its lead actor in the titular performance, but is held back by its poor story writing and plot structure."
tt0374900,Napoleon Dynamite,2004,3.5,2022-07-07,Pretty Good,"Rating: 7.5
Overall, a cult classic that is an embodiment of deadpan humor as the filmmakers really tried to get the most out of what they could from a low-budget movie, and it really shows."
tt0083658,Blade Runner,1982,2.5,2022-07-15,Pretty Bad,"Rating: 6.3
Overall, a movie that has a huge following and big impact on the sci-fi genre as it begs many questions about humanity and what it means to be alive, but does not live up to such a high billing as it is poorly executed by its director and actors to the point that is is pretty hard to pay attention and watch due to how boring it is."
tt10648342,Thor: Love and Thunder,2022,2.0,2022-07-15,Bad,"Rating: 5.4
Overall, a movie that is poorly executed and cannot be saved with Thor's charm as it tries too hard to be funny with its meta jokes and constant volume of jokes (even when it mostly does not work) as this takes away from actually building a storyline that should really be developed, the relationship between Thor and Jane and how Thor comes to terms with being at the end of his character arc."
tt0208092,Snatch,2000,3.5,2022-07-18,Pretty Good,"Rating: 7.6
Overall, a fun watch with a pretty well written story and iconic editing sequences but is pretty simplistic in terms of its execution."
tt0365748,Shaun of the Dead,2004,4.0,2022-07-19,Very Good,"Rating: 8.8
Overall, a very good satire that is a fun laugh as it pokes at the zombie genre in a very unique way, though it can be very simplistic and safe at times."
tt1499658,Horrible Bosses,2011,2.5,2022-07-25,Pretty Bad,"Rating: 6.3
Overall, an enjoyable movie with funny performances from the experienced cast, but is overall very simple and bland in terms of writing."
tt15339456,Marcel the Shell with Shoes On,2021,4.0,2022-07-29,Very Good,"Rating: 8.6
Overall, a very cute movie that is very simple on the surface but has a little bit more depth for a children's movie (especially for how low-budget it looked)."
tt10954984,Nope,2022,4.0,2022-08-02,Good,"Rating: 8.4
Overall, a more traditional horror movie for Jordan Peele that has a good mix of horror and comedic in a big-budget project that make it a good watch, but the actual conflict of the movie is really lacking to where it really holds the film back from being something special."
tt2372776,Blue Bayou,2021,3.0,2022-08-02,Decent,"Rating: 7.3
Overall, a movie that is carried solely by Justin Chon with a performance that makes the audience engaged with the film and his struggle (with some good elements of direction as well), but the movie heavily dragged back by the other characters and their scenes as it is really hard to watch at times."
tt6710474,Everything Everywhere All at Once,2022,4.5,2022-08-05,Great,"Rating: 9.1
Overall, a great movie that is very unique in how it blends many genres that is driven by its performances, writing, and action, but it does falter a bit from an inconsistent plot structure, fast pacing, and ending that is very feel good."
tt0120663,Eyes Wide Shut,1999,3.5,2022-08-18,Pretty Good,"Rating: 7.9
Overall, an interesting watch as the audience gets to see Kubrick give off his sendoff (with many elements that are synonymous to his style) in a story that captivating for the most part, but does not deliver to the level he is known for with not so great writing and final act that really falls apart towards the end."
tt12593682,Bullet Train,2022,2.0,2022-08-19,Bad,"Rating: 5.4
Overall, a movie that is entertaining for the action elements and some comedic moments, but is not a good movie in terms of writing, story structure, and overall feel."
tt11291274,The Unbearable Weight of Massive Talent,2022,2.5,2022-08-20,Pretty Bad,"Rating: 6.3
Overall, an entertaining movie that has some funny moments and noticeable acting (especially with Nic Cage), but reeks too much like a early 2010s comedy to the point where it feels very dated in its style (that is this movie would be a lot better if it came out 10 years earlier)."
tt2911666,John Wick,2014,2.5,2022-08-21,Pretty Bad,"Rating: 6.7
Overall, a movie that is not so great in its own right with its lackluster direction, acting, and screenplay, but is an enjoyable watch because of its intense action scenes and character writing of John Wick (painting a character that will be fun to see what happens next to him)."
tt0086190,Star Wars: Episode VI – Return of the Jedi,1983,4.0,2022-08-28,Very Good,"Rating: 8.6
Overall, a step back from the previous Star Wars films by reverting back similar bad habits (with George Lucas's poor dialogue and over use of effects), but the movie does do a good job in ending the saga with its world-building and great storytelling (something that makes the Original Trilogy one of the most respected in movie history)."
tt0083866,E.T. the Extra-Terrestrial,1982,4.5,2022-09-03,Great,"Rating: 9.4
Overall, an iconic family movie that captures the hearts of its audiences through its titular character and the character's plight of trying to make his way back home, taking the audience on an emotional adventure that is guided with Spielberg's incredible direction, groundbreaking cinematography, and iconic John Williams Score."
tt13223398,Beast,2022,1.5,2022-09-04,Bad,"Rating: 4.4
Overall, a very poorly executed movie with almost everything across the board not hitting as Idris Elba cannot save this mess from being watchable, with the poor direction, acting, writing, and sound mixing making the movie more laughable than scary."
tt0118749,Boogie Nights,1997,4.0,2022-09-26,Good,"Rating: 8.1
Overall, a Pretty Good movie that does a good job in helping establishing the scenes and vibe of the subject matter coupled with an interesting story, but is held back from issues in plot construction, some of the performances and writing, and an irrelevant climax (with other scenes being irrelevant as well)."
tt0457430,Pan's Labyrinth,2006,4.0,2022-09-26,Good,"Rating: 8.4
Overall, a Pretty Good movie that does a really good job at painting a fairy-tale during the Franco Spanish reign as it paints who the real monsters were, but is a very safe movie that has pretty overt symbols and simple writing."
tt0116695,Jerry Maguire,1996,3.5,2022-09-28,Pretty Good,"Rating: 7.5
Overall, an entertaining movie that has memorable performances by Tom Cruise and Cuba Gooding Jr., but is filled with many cliches of 90s comedies as it is very formulaic and predictable with its decent direction and predictable storyline."
tt10731256,Don't Worry Darling,2022,1.5,2022-10-30,Bad,"Rating: 4.1
Overall, a movie that was not executed well and really misses the mark in what it tries to show as it fails from poor direction and writing that make the movie more boring than thrilling."
tt1655389,Blonde,2022,0.0,2022-11-02,Terrible,"Rating: 1.5
Overall, a Terrible movie that has a message of showing how corrupted Monroe's life became with the external pressures around her from being able to be herself, but the fails across the board in so many aspects that watching the movie feels like a waste of time at how bad and boring it is that you really don't care about anything from this movie."
tt15791034,Barbarian,2022,3.0,2022-11-09,Decent,"Rating: 7.2
Overall, a fun, suspenseful watch that builds story pretty well and does many elements of horror right as you go farther into the conflict, but is pretty bare-bones when it comes to filmmaking, acting, and writing."
tt0167260,The Lord of the Rings: The Return of the King,2003,4.5,2022-11-30,Great,"Rating: 9.2
Overall, a great conclusion to the trilogy as it helps tie loose ends and bring the story to a close in an epic fashion, but the movie is very story dense (that could have been a bit tighter) that needs to seen as a continuation of the previous films rather than being a stand-alone film."
tt9114286,Black Panther: Wakanda Forever,2022,3.0,2022-12-03,Decent,"Rating: 7.0
Overall, a marvel movie that is a bit different considering how it deals with loss and grief, but is still flawed with its uninteresting plot and boilerplate Marvel template."
tt11813216,The Banshees of Inisherin,2022,4.0,2022-12-04,Very Good,"Rating: 8.8
Overall, a movie that does not have that many bells and whistles (and therefore could have probably been better as a play) as it uses a very well written screenplay with experienced actors (that have great chemistry with the director) to make the movie a memorable and fun watch (as it helps blend comedic themes with more depressing, lonely ones)."
